id,created,superceded_id,valid,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position,ctr_pt_position,post_pt_to_soma_distance_nm,post_pt_location,post_pt_label,pre_pt_to_soma_distance_nm,pre_pt_location,pre_pt_label
69808355,2025-08-13 15:56:02.393871+00:00,,t,47,81778170516675848,720575941091410492,81778170516656005,720575941086890090,[172744. 169686.   2079.],[172722. 169662.   2071.],[172742. 169678.   2076.],282821.04181275785,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
45353700,2025-08-13 15:56:02.393871+00:00,,t,65,79807020911764993,720575941111972191,79807020911750352,720575941086890090,[143910. 157208.   1818.],[143870. 157216.   1817.],[143890. 157198.   1819.],25596.543357454284,B1A2A3,dendrite,,,
45381264,2025-08-13 15:56:02.393871+00:00,,t,72,79807502216596071,720575941140478067,79807502216600872,720575941086890090,[144078. 164536.   2349.],[144084. 164564.   2350.],[144078. 164550.   2352.],90651.80984271431,B1B2B3B4B5,dendrite,,,
61983837,2025-08-13 15:56:02.393871+00:00,,t,88,81145264739641634,720575941045443799,81145264739627532,720575941086890090,[163520. 175808.   3144.],[163574. 175826.   3142.],[163552. 175812.   3143.],266820.89809495036,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
42451406,2025-08-13 15:56:02.393871+00:00,,t,163,79595708386620027,720575941162288588,79595708386626438,720575941086890090,[140968. 153826.   1579.],[140938. 153828.   1582.],[140950. 153832.   1581.],44887.6057310389,A1B2,axon,,,
47242996,2025-08-13 15:56:02.393871+00:00,,t,108,79948033210758723,720575941071065229,79948033210764444,720575941086890090,[146176. 161494.   1644.],[146208. 161498.   1646.],[146192. 161498.   1645.],51726.04760158709,B1B2B3D4A5,dendrite,,,
48216422,2025-08-13 15:56:02.393871+00:00,,t,110,80088771705759367,720575941142630771,80088771705765537,720575941086890090,[148028. 161026.   3575.],[148006. 161026.   3578.],[148024. 161020.   3575.],125327.34175082884,B1A2C3A4,dendrite,,,
56015486,2025-08-13 15:56:02.393871+00:00,,t,112,80722914701504754,720575941121420232,80722914701488071,720575941086890090,[157148. 172872.   2924.],[157156. 172838.   2924.],[157162. 172854.   2922.],205379.46272881777,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
53258924,2025-08-13 15:56:02.393871+00:00,,t,126,80441026938229876,720575941225314222,80441026938312633,720575941086890090,[153570. 167644.   2054.],[153552. 167670.   2058.],[153564. 167664.   2055.],131114.83875127428,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
47456531,2025-08-13 15:56:02.393871+00:00,,t,139,80018814405982071,720575941096360351,80018814405963139,720575941086890090,[146878. 167556.   1885.],[146920. 167556.   1883.],[146900. 167558.   1883.],93688.15913617554,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
44648892,2025-08-13 15:56:02.393871+00:00,,t,166,79807708442048380,720575941047557205,79807708442036048,720575941086890090,[143558. 167524.   2469.],[143602. 167538.   2469.],[143606. 167524.   2468.],113534.4803995154,B1B2B3B4B5,dendrite,,,
38089725,2025-08-13 15:56:02.393871+00:00,,t,546,79244690238873147,720575941097675331,79244690238904678,720575941086890090,[135238. 166148.   3341.],[135222. 166124.   3347.],[135260. 166146.   3347.],139719.784795178,B1B2C3B4,dendrite,,,
38852527,2025-08-13 15:56:02.393871+00:00,,t,528,79244139745057572,720575941038174984,79244139745041194,720575941086890090,[135958. 158028.   1980.],[135944. 158050.   1983.],[135980. 158074.   1979.],75594.10598311204,B1B2A3C4B5,dendrite,,,
55036807,2025-08-13 15:56:02.393871+00:00,,t,18,80652477237799649,720575941034969495,80652477237811029,720575941086890090,[156094. 172080.   2909.],[156090. 172032.   2914.],[156090. 172054.   2911.],195352.9357748775,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
48322444,2025-08-13 15:56:02.393871+00:00,,t,258,80089801424276792,720575941029611793,80089801424295328,720575941086890090,[147514. 176738.   1581.],[147558. 176714.   1584.],[147538. 176726.   1584.],173422.41943331592,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
45343107,2025-08-13 15:56:02.393871+00:00,,t,766,79877320869130318,720575941116097740,79877320869116911,720575941086890090,[144520. 155902.   1617.],[144506. 155940.   1615.],[144506. 155912.   1611.],29149.10213753987,B1A2B3,dendrite,,,
41647102,2025-08-13 15:56:02.393871+00:00,,t,264,79525821014097895,720575941050324963,79525821014143055,720575941086890090,[139526. 161190.   2161.],[139566. 161188.   2164.],[139554. 161192.   2162.],59263.57524366081,B1B2C3B4,dendrite,,,
56922778,2025-08-13 15:56:02.393871+00:00,,t,280,80793145604136525,720575941109720748,80793145604131218,720575941086890090,[158262. 171480.   2182.],[158296. 171456.   2180.],[158288. 171474.   2180.],186390.4946337082,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
40976022,2025-08-13 15:56:02.393871+00:00,,t,286,79385221300160077,720575941099446340,79385221300193183,720575941086890090,[138040. 163050.   2764.],[138020. 163032.   2771.],[138042. 163056.   2769.],97896.92318494656,B1B2C3B4,dendrite,,,
47235936,2025-08-13 15:56:02.393871+00:00,,t,289,79948101863265020,720575941027048049,79948101863241019,720575941086890090,[146264. 162176.   1554.],[146242. 162230.   1554.],[146266. 162204.   1553.],55343.17851293841,B1B2B3D4B5A6,dendrite,,,
51126438,2025-08-13 15:56:02.393871+00:00,,t,362,80299602255069248,720575941089072457,80299602255084033,720575941086890090,[150864. 156874.   2046.],[150874. 156836.   2045.],[150880. 156854.   2046.],82325.19104564619,A1A2B3,dendrite,,,
48249219,2025-08-13 15:56:02.393871+00:00,,t,406,80089320455130242,720575941148665459,80089320455114046,720575941086890090,[147782. 168976.   1691.],[147782. 169006.   1695.],[147792. 168990.   1691.],108984.2243099232,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
39782302,2025-08-13 15:56:02.393871+00:00,,t,407,79314508489135083,720575941103097156,79314508489096110,720575941086890090,[137142. 157866.   1960.],[137124. 157906.   1956.],[137144. 157886.   1958.],67170.70388512549,B1B2A3C4B5,dendrite,,,
38951076,2025-08-13 15:56:02.393871+00:00,,t,426,79314233812341585,720575941098350465,79314233812313528,720575941086890090,[136270. 154108.   2271.],[136262. 154078.   2265.],[136286. 154088.   2268.],90647.95345950444,B1B2A3C4A5,dendrite,,,
41775495,2025-08-13 15:56:02.393871+00:00,,t,429,79526577196727924,720575941089218371,79526577196724679,720575941086890090,[139648. 172454.   2649.],[139690. 172440.   2648.],[139678. 172456.   2648.],168250.16715147285,B1B2B3D4B5B6B7,dendrite,,,
47399408,2025-08-13 15:56:02.393871+00:00,,t,477,79948170716796844,720575941097023811,79948170716803105,720575941086890090,[146118. 163252.   1762.],[146154. 163284.   1764.],[146136. 163270.   1763.],66405.25599495173,B1B2B3D4B5B6A7A8,dendrite,,,
48393984,2025-08-13 15:56:02.393871+00:00,,t,485,80089663985357906,720575941083094336,80089663985348709,720575941086890090,[148104. 174168.   1569.],[148090. 174200.   1565.],[148100. 174186.   1567.],151444.2826301246,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
49215518,2025-08-13 15:56:02.393871+00:00,,t,485,80159483174982538,720575941088934723,80159483174991055,720575941086890090,[149224. 165972.   1931.],[149244. 165944.   1934.],[149246. 165968.   1933.],95006.96995810235,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
46418577,2025-08-13 15:56:02.393871+00:00,,t,603,79877320734702472,720575941063434569,79877320734723248,720575941086890090,[144858. 155454.   1361.],[144872. 155470.   1368.],[144884. 155446.   1365.],42402.98145707724,B1A2B3,dendrite,,,
40874976,2025-08-13 15:56:02.393871+00:00,,t,659,79384739928404601,720575941172821991,79384739928416717,720575941086890090,[138030. 155466.   2184.],[138008. 155488.   2179.],[138028. 155498.   2181.],74416.33543401267,B1B2A3C4A5,dendrite,,,
57810161,2025-08-13 15:56:02.393871+00:00,,t,768,80863376775249464,720575941120725232,80863376775243082,720575941086890090,[158932. 168792.   1940.],[158926. 168830.   1938.],[158940. 168822.   1935.],175375.54965455036,B1B2B3D4B5B6A7D8A9A10B11A12,dendrite,,,
48303595,2025-08-13 15:56:02.393871+00:00,,t,812,80089663985300443,720575941083094336,80089663985317200,720575941086890090,[148086. 174022.   1555.],[148130. 174028.   1552.],[148120. 174042.   1556.],149389.05516739446,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
63826109,2025-08-13 15:56:02.393871+00:00,,t,11,81285726410769646,720575941084700704,81285726410848400,720575941086890090,[165824. 170752.   1465.],[165810. 170778.   1470.],[165820. 170776.   1465.],240860.07005450645,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
52161853,2025-08-13 15:56:02.393871+00:00,,t,25,80370452706708976,720575941064092940,80370452706772757,720575941086890090,[152364. 163680.   3340.],[152406. 163694.   3346.],[152388. 163686.   3344.],162214.36323801035,B1B2B3D4B5B6A7A8,dendrite,,,
43712611,2025-08-13 15:56:02.393871+00:00,,t,240,79666489783115669,720575941073988640,79666489783127090,720575941086890090,[141460. 160146.   2202.],[141478. 160170.   2208.],[141464. 160146.   2207.],52799.99997951136,B1B2C3A4,dendrite,,,
41631802,2025-08-13 15:56:02.393871+00:00,,t,330,79455245977227901,720575941097672259,79455245977193473,720575941086890090,[139146. 157930.   1883.],[139114. 157938.   1876.],[139124. 157956.   1878.],51994.55775954244,B1B2A3C4B5,dendrite,,,
58752162,2025-08-13 15:56:02.393871+00:00,,t,31,80933745452155297,720575941027321761,80933745452181071,720575941086890090,[160596. 169372.   1759.],[160624. 169370.   1764.],[160614. 169366.   1762.],194306.8672744915,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
45409527,2025-08-13 15:56:02.393871+00:00,,t,177,79877733320424707,720575941106001225,79877733320403088,720575941086890090,[144664. 161772.   1952.],[144640. 161770.   1946.],[144660. 161782.   1949.],59276.218150948,B1B2B3B4B5,dendrite,,,
41730442,2025-08-13 15:56:02.393871+00:00,,t,54,79454558782520748,720575941120783651,79454558782523585,720575941086890090,[139094. 147490.   1897.],[139064. 147518.   1901.],[139076. 147516.   1898.],111867.27700938241,B1A2A3A4B5,dendrite,,,
69808628,2025-08-13 15:56:02.393871+00:00,,t,773,81848539260635939,720575941057369492,81848539260673298,720575941086890090,[173178. 169668.   2008.],[173174. 169682.   2016.],[173186. 169656.   2015.],295071.0582546763,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
49393976,2025-08-13 15:56:02.393871+00:00,,t,60,80160376326833545,720575941083712064,80160376326834274,720575941086890090,[149358. 178968.   1543.],[149344. 178998.   1539.],[149360. 178978.   1541.],190824.54970452434,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
60885511,2025-08-13 15:56:02.393871+00:00,,t,73,81074551593055704,720575941094150753,81074551593035421,720575941086890090,[162344. 170472.   1688.],[162390. 170502.   1685.],[162374. 170496.   1687.],211390.3859214783,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
49312433,2025-08-13 15:56:02.393871+00:00,,t,82,80159826571047727,720575941104929966,80159826571023474,720575941086890090,[148690. 170974.   1539.],[148666. 170942.   1534.],[148670. 170956.   1536.],126707.26621348858,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
43451967,2025-08-13 15:56:02.393871+00:00,,t,105,79736720685403897,720575941106079044,79736720685470810,720575941086890090,[142494. 158094.   1389.],[142514. 158066.   1394.],[142472. 158090.   1393.],24739.95098580813,B1B2A3B4,dendrite,,,
41803237,2025-08-13 15:56:02.393871+00:00,,t,107,79525408831378408,720575941083054780,79525408831401606,720575941086890090,[139986. 154672.   2387.],[139978. 154676.   2391.],[139978. 154682.   2389.],70915.09499030866,B1A2A3A4A5,dendrite,,,
42809679,2025-08-13 15:56:02.393871+00:00,,t,112,79596121173218251,720575941121514882,79596121173202875,720575941086890090,[141030. 160020.   2480.],[141032. 159974.   2477.],[141026. 159994.   2480.],65730.19040601002,B1B2C3A4,dendrite,,,
43451885,2025-08-13 15:56:02.393871+00:00,,t,118,79666351941258537,720575941106079044,79666351941270882,720575941086890090,[142256. 158040.   1406.],[142270. 158006.   1408.],[142278. 158034.   1405.],23259.468359856593,B1B2A3B4,dendrite,,,
48321953,2025-08-13 15:56:02.393871+00:00,,t,128,80089114632176898,720575941088027459,80089114632179974,720575941086890090,[147594. 166174.   2337.],[147628. 166164.   2340.],[147616. 166166.   2339.],107523.45239491655,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
55842762,2025-08-13 15:56:02.393871+00:00,,t,140,80722570634403689,720575941088962907,80722570634400792,720575941086890090,[157226. 168698.   2037.],[157190. 168668.   2036.],[157212. 168678.   2036.],160125.20430069813,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
57886906,2025-08-13 15:56:02.393871+00:00,,t,143,80863720909387909,720575941093065874,80863720909363309,720575941086890090,[159380. 174140.   2941.],[159380. 174104.   2936.],[159392. 174120.   2938.],227482.49633114084,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
55036842,2025-08-13 15:56:02.393871+00:00,,t,156,80652477237834034,720575940849572628,80652477237810979,720575941086890090,[156170. 171996.   2923.],[156136. 172026.   2917.],[156156. 172012.   2921.],195440.27325448196,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
41511646,2025-08-13 15:56:02.393871+00:00,,t,216,79524996246329042,720575941120057635,79525064965803193,720575941086890090,[139832. 149246.   1946.],[139804. 149248.   1942.],[139818. 149252.   1944.],96752.18559710891,B1A2A3A4B5,dendrite,,,
67750923,2025-08-13 15:56:02.393871+00:00,,t,218,81637433028103769,720575941134627246,81637433028131310,720575941086890090,[170398. 169172.   2021.],[170410. 169136.   2019.],[170414. 169160.   2023.],264327.74510011595,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
50260945,2025-08-13 15:56:02.393871+00:00,,t,224,80230745071016696,720575940986096710,80230745070987648,720575941086890090,[149720. 179136.   1535.],[149696. 179182.   1535.],[149712. 179168.   1535.],192922.393706533,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
40720952,2025-08-13 15:56:02.393871+00:00,,t,805,79454558782707964,720575941120783651,79454558782711126,720575941086890090,[138352. 147440.   1959.],[138344. 147476.   1956.],[138328. 147454.   1959.],116106.70092186778,B1A2A3A4B5,dendrite,,,
47580998,2025-08-13 15:56:02.393871+00:00,,t,311,79948170918337357,720575941100392542,79948170918317013,720575941086890090,[146348. 163384.   2222.],[146370. 163410.   2217.],[146370. 163378.   2220.],82848.40946553813,B1B2B3B4A5,dendrite,,,
48188683,2025-08-13 15:56:02.393871+00:00,,t,384,80089320454985409,720575941145985861,80089320454995482,720575941086890090,[147756. 169698.   1656.],[147800. 169706.   1659.],[147788. 169696.   1657.],113438.13912734487,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
43560937,2025-08-13 15:56:02.393871+00:00,,t,385,79666214838327305,720575941124415692,79666214838135803,720575941086890090,[141598. 155574.   2076.],[141620. 155598.   2072.],[141616. 155582.   2076.],49112.29599737741,B1A2A3A4A5,dendrite,,,
48456885,2025-08-13 15:56:02.393871+00:00,,t,397,80018539393818565,720575941140723845,80018539393791345,720575941086890090,[147124. 163494.   1616.],[147090. 163498.   1610.],[147102. 163500.   1613.],70671.42088863243,B1B2B3D4B5B6A7B8,dendrite,,,
59841333,2025-08-13 15:56:02.393871+00:00,,t,413,81074483678700915,720575941222635950,81074483678706062,720575941086890090,[161982. 169708.   3175.],[162006. 169672.   3176.],[162000. 169690.   3176.],231404.55495596302,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
40718710,2025-08-13 15:56:02.393871+00:00,,t,424,79455245910318940,720575941109935199,79455245910335523,720575941086890090,[138418. 158068.   1812.],[138396. 158102.   1820.],[138412. 158082.   1816.],53219.185248293375,B1B2A3C4B5,dendrite,,,
47580985,2025-08-13 15:56:02.393871+00:00,,t,430,79948170918337436,720575941100392542,79948170918301318,720575941086890090,[146334. 163452.   2214.],[146360. 163432.   2213.],[146352. 163456.   2212.],82769.30585423755,B1B2B3B4A5,dendrite,,,
47192713,2025-08-13 15:56:02.393871+00:00,,t,443,80018058424602342,720575941147251148,80018058424602345,720575941086890090,[146756. 155722.   1751.],[146788. 155752.   1750.],[146778. 155738.   1752.],43093.114369407995,A1A2B3,dendrite,,,
55842534,2025-08-13 15:56:02.393871+00:00,,t,550,80722639353968056,720575941149074998,80722639353926322,720575941086890090,[156880. 168938.   2057.],[156850. 168956.   2053.],[156882. 168946.   2051.],163126.96273872574,B1B2B3D4B5B6A7D8A9A10B11B12,dendrite,,,
50112070,2025-08-13 15:56:02.393871+00:00,,t,573,80229851919205137,720575941070723217,80229851919223728,720575941086890090,[150388. 166494.   1943.],[150410. 166530.   1944.],[150408. 166518.   1940.],104833.28995662034,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
54983663,2025-08-13 15:56:02.393871+00:00,,t,807,80652271012355291,720575941070098833,80652271012351860,720575941086890090,[156122. 169530.   2802.],[156170. 169540.   2803.],[156150. 169540.   2802.],185209.07287380486,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
41632123,2025-08-13 15:56:02.393871+00:00,,t,1009,79525546001963250,720575941076313610,79525546001983399,720575941086890090,[139852. 157374.   1899.],[139882. 157384.   1903.],[139874. 157392.   1899.],46958.010311494174,B1B2A3C4A5,dendrite,,,
42645456,2025-08-13 15:56:02.393871+00:00,,t,16,79595914813355379,720575941133968871,79595914813374633,720575941086890090,[141212. 156772.   2060.],[141226. 156778.   2067.],[141226. 156768.   2064.],52924.35467611489,B1B2A3A4A5B6,dendrite,,,
42724768,2025-08-13 15:56:02.393871+00:00,,t,107,79525202337650106,720575941151027615,79525202337616899,720575941086890090,[140242. 151666.   1828.],[140246. 151670.   1820.],[140244. 151666.   1824.],75451.90797807761,B1A2A3A4B5,dendrite,,,
47228282,2025-08-13 15:56:02.393871+00:00,,t,7,79947827521952918,720575941058869761,79947827521929184,720575941086890090,[146212. 157610.   2510.],[146198. 157630.   2503.],[146218. 157628.   2506.],64833.43132312823,B1A2C3A4,dendrite,,,
52109889,2025-08-13 15:56:02.393871+00:00,,t,99,80370452706727032,720575941145661043,80370452706721463,720575941086890090,[152362. 164250.   3331.],[152390. 164218.   3326.],[152382. 164240.   3330.],159609.7939817354,B1B2B3D4B5B6A7A8,dendrite,,,
42515722,2025-08-13 15:56:02.393871+00:00,,t,33,79595914746208281,720575941156156805,79595914746191009,720575941086890090,[140812. 156480.   1907.],[140806. 156442.   1910.],[140818. 156460.   1911.],49838.92819005769,B1B2A3A4A5A6,dendrite,,,
63843098,2025-08-13 15:56:02.393871+00:00,,t,38,81356026435200310,720575941086583621,81356026435223688,720575941086890090,[166182. 170734.   1395.],[166224. 170744.   1399.],[166204. 170750.   1397.],245033.0334861318,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
46369029,2025-08-13 15:56:02.393871+00:00,,t,47,79947758534477030,720575941051688472,79947758534384070,720575941086890090,[145512. 157040.   2105.],[145480. 157054.   2100.],[145498. 157044.   2101.],42739.51163520795,B1A2C3A4,dendrite,,,
49351982,2025-08-13 15:56:02.393871+00:00,,t,208,80160307674430928,720575941083224896,80160307674410467,720575941086890090,[149004. 178008.   1658.],[149012. 178010.   1650.],[149018. 178014.   1653.],181635.20864871048,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
47272254,2025-08-13 15:56:02.393871+00:00,,t,67,80018814808801742,720575941014660710,80018746089308571,720575941086890090,[146926. 166680.   2725.],[146910. 166642.   2719.],[146922. 166658.   2721.],127064.94544379677,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
59840536,2025-08-13 15:56:02.393871+00:00,,t,70,81004114934493537,720575941223377326,81004114934476842,720575941086890090,[161422. 169630.   3158.],[161444. 169602.   3150.],[161432. 169612.   3154.],226590.63589776933,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
41600199,2025-08-13 15:56:02.393871+00:00,,t,74,79524927526889002,720575941090358913,79524927526899916,720575941086890090,[139540. 148132.   1947.],[139544. 148084.   1948.],[139540. 148108.   1948.],104123.57380540049,B1A2A3A4B5,dendrite,,,
50190684,2025-08-13 15:56:02.393871+00:00,,t,86,80230264168785394,720575941081994563,80230264168772068,720575941086890090,[149936. 172046.   1762.],[149948. 172090.   1757.],[149944. 172074.   1760.],150916.99029649477,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
49373394,2025-08-13 15:56:02.393871+00:00,,t,1457,80089526613384672,720575941113112750,80089526613440037,720575941086890090,[148314. 172486.   1652.],[148282. 172458.   1655.],[148336. 172440.   1657.],139826.8057574026,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
61124600,2025-08-13 15:56:02.393871+00:00,,t,422,81074895995574660,720575941026254412,81074895995542997,720575941086890090,[162716. 175748.   3187.],[162722. 175780.   3189.],[162730. 175766.   3189.],260349.80384816043,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
51937663,2025-08-13 15:56:02.393871+00:00,,t,456,80369421243727156,720575941082605464,80369421243784317,720575941086890090,[151792. 148684.   2109.],[151818. 148664.   2103.],[151816. 148690.   2104.],108500.41135215422,A1A2A3B4,dendrite,,,
48186677,2025-08-13 15:56:02.393871+00:00,,t,468,80018746022188373,720575941145420613,80018746022177430,720575941086890090,[147154. 166590.   2581.],[147190. 166602.   2586.],[147184. 166592.   2584.],119750.44516780684,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
57099277,2025-08-13 15:56:02.393871+00:00,,t,2228,80793008568021325,720575941083407029,80793008568046753,720575941086890090,[158620. 169514.   3005.],[158610. 169482.   3003.],[158624. 169486.   2994.],204873.3119371222,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
50464118,2025-08-13 15:56:02.393871+00:00,,t,596,80300908059080550,720575941075299587,80300908059199423,720575941086890090,[150574. 176320.   2241.],[150566. 176296.   2248.],[150538. 176326.   2247.],195849.82815235623,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
47328987,2025-08-13 15:56:02.393871+00:00,,t,864,80018746156266594,720575941087509151,80018746156249322,720575941086890090,[146998. 166518.   2779.],[146982. 166552.   2784.],[147008. 166530.   2785.],129737.85617171963,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
60527604,2025-08-13 15:56:02.393871+00:00,,t,17,81004595568237114,720575941119945034,81004595568203898,720575941086890090,[161318. 176222.   2420.],[161302. 176222.   2414.],[161306. 176222.   2416.],236793.1629279267,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
42532773,2025-08-13 15:56:02.393871+00:00,,t,331,79595914545071256,720575941095329439,79595914545051880,720575941086890090,[141264. 156736.   1593.],[141260. 156734.   1587.],[141280. 156738.   1587.],37491.88322056396,B1B2A3A4B5,dendrite,,,
47355393,2025-08-13 15:56:02.393871+00:00,,t,11,80018745619412797,720575941085405393,80018745619428651,720575941086890090,[146924. 165740.   1765.],[146938. 165734.   1772.],[146928. 165750.   1768.],80072.90579329814,B1B2B3D4B5B6A7D8B9,dendrite,,,
45353686,2025-08-13 15:56:02.393871+00:00,,t,18,79807020911626255,720575941172958951,79807020911595851,720575941086890090,[143888. 157054.   1775.],[143842. 157076.   1772.],[143870. 157082.   1773.],24204.648142804996,B1A2A3,dendrite,,,
48442701,2025-08-13 15:56:02.393871+00:00,,t,297,80018883125441048,720575941146986117,80018883125477610,720575941086890090,[147328. 167732.   1887.],[147296. 167736.   1891.],[147324. 167762.   1890.],96062.21798227544,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
48216332,2025-08-13 15:56:02.393871+00:00,,t,24,80088771705438609,720575941108959916,80088771705444481,720575941086890090,[147750. 160524.   3531.],[147766. 160546.   3527.],[147764. 160532.   3529.],121517.30992647124,B1A2C3A4,dendrite,,,
48246642,2025-08-13 15:56:02.393871+00:00,,t,61,80088770564829969,720575941097089347,80088770564807019,720575941086890090,[148030. 161266.   1421.],[147998. 161230.   1417.],[148026. 161250.   1419.],69736.10834401827,B1B2B3D4A5,dendrite,,,
48393300,2025-08-13 15:56:02.393871+00:00,,t,65,80089526546404532,720575941094221091,80089526546394887,720575941086890090,[148250. 172622.   1568.],[148232. 172596.   1565.],[148224. 172610.   1565.],137653.19848106566,B1B2B3D4B5B6A7D8B9A10A11B12,dendrite,,,
48322157,2025-08-13 15:56:02.393871+00:00,,t,69,80089114632128634,720575941149815365,80089114632125625,720575941086890090,[148052. 166224.   2317.],[148034. 166184.   2320.],[148050. 166202.   2320.],105261.51846048993,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
58903264,2025-08-13 15:56:02.393871+00:00,,t,81,81004182915796267,720575941222766766,81004182915806153,720575941086890090,[160856. 169910.   1755.],[160862. 169864.   1759.],[160856. 169882.   1757.],196277.9840523739,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
43467163,2025-08-13 15:56:02.393871+00:00,,t,466,79666283557494389,720575941073194246,79666283557517379,720575941086890090,[141634. 157032.   2043.],[141622. 157012.   2048.],[141620. 157028.   2045.],52816.98630549604,B1B2A3A4A5B6,dendrite,,,
45540189,2025-08-13 15:56:02.393871+00:00,,t,129,79807226935932307,720575941090186655,79807226935941333,720575941086890090,[144020. 159862.   1547.],[144054. 159860.   1541.],[144050. 159860.   1547.],26807.040466360602,B1B2B3,dendrite,,,
54142180,2025-08-13 15:56:02.393871+00:00,,t,132,80511395749424819,720575941079619473,80511395749431153,720575941086890090,[154622. 167560.   2146.],[154604. 167590.   2148.],[154626. 167578.   2148.],138761.6697803012,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
48190508,2025-08-13 15:56:02.393871+00:00,,t,133,80089114632316976,720575941146297157,80089114632378932,720575941086890090,[147608. 166066.   2359.],[147638. 166028.   2365.],[147628. 166020.   2361.],108192.7501009707,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
46263441,2025-08-13 15:56:02.393871+00:00,,t,136,79877527295970242,720575941091126851,79877527295967481,720575941086890090,[145138. 158818.   2126.],[145160. 158852.   2129.],[145158. 158852.   2125.],47595.94100288152,B1A2A3C4,dendrite,,,
48113743,2025-08-13 15:56:02.393871+00:00,,t,136,80088495888403776,720575941131248585,80088495888398530,720575941086890090,[147534. 157284.   1809.],[147502. 157242.   1809.],[147526. 157260.   1807.],49744.425669195065,B1A2C3B4A5,dendrite,,,
38089770,2025-08-13 15:56:02.393871+00:00,,t,183,79244690238876709,720575941141078149,79244690238904936,720575941086890090,[135326. 166340.   3345.],[135296. 166364.   3349.],[135318. 166354.   3347.],140578.191047853,B1B2C3B4,dendrite,,,
49114232,2025-08-13 15:56:02.393871+00:00,,t,184,80158864766877559,720575941082222610,80158864766826152,720575941086890090,[148776. 156760.   2075.],[148768. 156754.   2070.],[148776. 156750.   2072.],68760.4219203244,B1A2C3B4A5,dendrite,,,
45558062,2025-08-13 15:56:02.393871+00:00,,t,38,79807433429806037,720575941109115789,79807433429789842,720575941086890090,[144366. 163068.   2174.],[144340. 163068.   2168.],[144356. 163060.   2172.],75988.16281454104,B1B2B3B4B5,dendrite,,,
56922563,2025-08-13 15:56:02.393871+00:00,,t,209,80793145604112666,720575941131080648,80793145604155800,720575941086890090,[157930. 171016.   2174.],[157968. 171022.   2173.],[157944. 171018.   2173.],181656.6891011072,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
51206050,2025-08-13 15:56:02.393871+00:00,,t,224,80300083828211418,720575941147684150,80300083828218074,720575941086890090,[151460. 164238.   3035.],[151422. 164218.   3039.],[151442. 164228.   3038.],143216.27428164243,B1B2B3D4B5B6A7A8,dendrite,,,
